datetime,open,high,low,close,volume
2025/05/26 17:45,21400,21437,21272,21322,25184
2025/05/26 18:45,21319,21325,21175,21210,19650
2025/05/26 19:45,21210,21236,21166,21182,8301
2025/05/26 20:45,21182,21197,21134,21168,7685
2025/05/26 21:45,21166,21230,21150,21229,8364
2025/05/27 00:00,21233,21260,21228,21240,5750
2025/05/27 01:00,21240,21277,21231,21267,4018
2025/05/27 02:00,21267,21303,21261,21286,5570
2025/05/27 03:00,21287,21304,21260,21266,3537
2025/05/27 04:00,21266,21292,21252,21286,2823
2025/05/27 05:00,21285,21285,21232,21256,4459
2025/05/27 06:00,21256,21301,21219,21297,11618
2025/05/27 07:00,21297,21360,21297,21319,12931
2025/05/27 08:00,21320,21350,21317,21338,3190
2025/05/27 09:00,21339,21380,21338,21365,4393
2025/05/27 10:00,21366,21406,21362,21401,3128
2025/05/27 11:00,21402,21413,21377,21380,1590
2025/05/27 12:00,21379,21394,21361,21394,1122
2025/05/27 13:00,21393,21407,21386,21402,1170
2025/05/27 17:45,21410,21511,21346,21364,28661
2025/05/27 18:45,21363,21366,21265,21267,19314
2025/05/27 19:45,21269,21337,21221,21231,12487
2025/05/27 20:45,21231,21239,21151,21199,11676
2025/05/27 21:45,21197,21273,21165,21248,13349
2025/05/28 00:00,21250,21285,21245,21248,5156
2025/05/28 01:00,21247,21268,21219,21227,3615
2025/05/28 02:00,21228,21256,21215,21253,2970
2025/05/28 03:00,21256,21301,21251,21296,4855
2025/05/28 04:00,21296,21299,21255,21276,3808
2025/05/28 05:00,21276,21294,21261,21264,2923
2025/05/28 06:00,21264,21275,21207,21212,10511
2025/05/28 07:00,21212,21254,21202,21210,7822
2025/05/28 08:00,21210,21260,21208,21222,4312
2025/05/28 09:00,21224,21259,21224,21248,2067
2025/05/28 10:00,21250,21275,21235,21246,1922
2025/05/28 11:00,21246,21271,21218,21259,1363
2025/05/28 12:00,21260,21283,21192,21217,2836
2025/05/28 13:00,21218,21310,21196,21300,4515
2025/05/28 17:45,21496,21615,21338,21424,48668
2025/05/28 18:45,21423,21425,21312,21353,15404
2025/05/28 19:45,21354,21396,21326,21345,8579
2025/05/28 20:45,21347,21352,21306,21336,6378
2025/05/28 21:45,21336,21347,21275,21324,12169
2025/05/29 00:00,21292,21292,21212,21281,9355
2025/05/29 01:00,21280,21284,21220,21224,4935
2025/05/29 02:00,21225,21269,21212,21245,3776
2025/05/29 03:00,21245,21248,21180,21202,6437
2025/05/29 04:00,21202,21215,21136,21147,7590
2025/05/29 05:00,21145,21185,21125,21156,7215
2025/05/29 06:00,21159,21205,21038,21060,19537
2025/05/29 07:00,21060,21087,20970,21073,19908
2025/05/29 08:00,21074,21076,20941,20958,9875
2025/05/29 09:00,20959,21069,20936,21059,8194
2025/05/29 10:00,21058,21086,21013,21026,4890
2025/05/29 11:00,21027,21055,20997,21028,2828
2025/05/29 12:00,21023,21080,21013,21073,2323
2025/05/29 13:00,21069,21108,21050,21059,2768
2025/06/01 17:45,20969,21049,20857,20863,30494
2025/06/01 18:45,20861,20938,20846,20858,14335
2025/06/01 19:45,20858,20876,20790,20805,12186
2025/06/01 20:45,20805,20855,20793,20838,5516
2025/06/01 21:45,20838,20890,20813,20866,8426
2025/06/02 00:00,20880,20924,20828,20872,6975
2025/06/02 01:00,20874,20917,20874,20905,3774
2025/06/02 02:00,20905,20910,20849,20867,3079
2025/06/02 03:00,20868,20903,20862,20891,2456
2025/06/02 04:00,20891,20910,20878,20879,2202
2025/06/02 05:00,20879,20908,20871,20905,2707
2025/06/02 06:00,20905,21024,20904,20933,16236
2025/06/02 07:00,20931,20988,20865,20974,13053
2025/06/02 08:00,20972,21012,20948,21003,5729
2025/06/02 09:00,21004,21015,20979,21015,2959
2025/06/02 10:00,21015,21043,21005,21017,3253
2025/06/02 11:00,21019,21086,21005,21072,3459
2025/06/02 12:00,21071,21097,21055,21092,1537
2025/06/02 13:00,21091,21099,21070,21084,1173
2025/06/02 17:45,21035,21219,21015,21205,30576
2025/06/02 18:45,21204,21212,20960,20975,26698
2025/06/02 19:45,20972,21033,20963,21030,8604
2025/06/02 20:45,21031,21040,20970,20986,6013
2025/06/02 21:45,20987,21012,20960,20972,5952
2025/06/02 22:45,20972,20972,20972,20972,1
2025/06/03 00:00,21018,21033,20976,21024,6061
2025/06/03 01:00,21024,21025,20980,21019,3461
2025/06/03 02:00,21019,21086,21007,21071,5888
2025/06/03 03:00,21072,21109,21058,21107,4439
2025/06/03 04:00,21109,21116,21088,21107,3457
2025/06/03 05:00,21106,21123,21085,21120,3702
2025/06/03 06:00,21120,21148,21067,21128,12110
2025/06/03 07:00,21129,21193,21107,21192,11708
2025/06/03 08:00,21192,21232,21183,21225,8802
2025/06/03 09:00,21224,21248,21218,21238,4077
2025/06/03 10:00,21239,21253,21230,21236,2398
2025/06/03 11:00,21238,21243,21202,21241,2363
2025/06/03 12:00,21241,21245,21219,21231,744
2025/06/03 13:00,21228,21231,21211,21219,1149
2025/06/03 17:45,21269,21454,21260,21434,34284
2025/06/03 18:45,21431,21528,21428,21505,16232
2025/06/03 19:45,21507,21535,21493,21508,5656
2025/06/03 20:45,21508,21520,21461,21493,7103
2025/06/03 21:45,21492,21519,21471,21480,7233
2025/06/04 00:00,21498,21505,21454,21488,4989
2025/06/04 01:00,21487,21548,21485,21518,6010
2025/06/04 02:00,21519,21555,21516,21549,3462
2025/06/04 03:00,21549,21564,21528,21549,2981
2025/06/04 04:00,21548,21557,21522,21542,2534
2025/06/04 05:00,21543,21562,21482,21543,8025
2025/06/04 06:00,21543,21577,21506,21510,9524
2025/06/04 07:00,21511,21559,21460,21544,12849
2025/06/04 08:00,21544,21555,21503,21530,3610
2025/06/04 09:00,21530,21534,21501,21529,2312
2025/06/04 10:00,21527,21583,21526,21572,2716
2025/06/04 11:00,21572,21588,21567,21580,1513
2025/06/04 12:00,21580,21595,21558,21565,1224
2025/06/04 13:00,21561,21566,21547,21557,1104
2025/06/04 17:45,21586,21650,21551,21650,21837
2025/06/04 18:45,21649,21676,21513,21530,19068
2025/06/04 19:45,21529,21582,21517,21578,6435
2025/06/04 20:45,21578,21578,21532,21534,3826
2025/06/04 21:45,21534,21561,21523,21556,4101
2025/06/05 00:00,21556,21599,21553,21593,4547
2025/06/05 01:00,21593,21630,21590,21610,4313
2025/06/05 02:00,21610,21624,21599,21606,2064
