datetime,open,high,low,close,volume
2025/06/02 12:00,21071,21099,21055,21084,2710
2025/06/02 17:45,21035,21219,20960,20986,71891
2025/06/02 21:45,20987,21012,20960,20972,5953
2025/06/03 00:00,21018,21109,20976,21107,19849
2025/06/03 04:00,21109,21193,21067,21192,30977
2025/06/03 08:00,21192,21253,21183,21241,17640
2025/06/03 12:00,21241,21245,21211,21219,1893
2025/06/03 17:45,21269,21535,21260,21493,63275
2025/06/03 21:45,21492,21519,21471,21480,7233
2025/06/04 00:00,21498,21564,21454,21549,17442
2025/06/04 04:00,21548,21577,21460,21544,32932
2025/06/04 08:00,21544,21588,21501,21580,10151
