datetime,open,high,low,close,volume
2013/11/11 23:00,8186,8193,8101,8107,90870
2013/11/12 23:00,8143,8157,8085,8124,85513
2013/11/13 23:00,8177,8214,8148,8161,93361
2013/11/14 23:00,8194,8223,8178,8189,76515
2013/11/17 23:00,8224,8256,8208,8246,81106
2013/11/18 23:00,8220,8241,8202,8207,42403
2013/11/19 23:00,8166,8170,8062,8078,96488
2013/11/20 23:00,8078,8110,8076,8087,55847
2013/11/21 23:00,8145,8218,8142,8192,77378
2013/11/24 23:00,8166,8277,8154,8245,100277
2013/11/25 23:00,8236,8300,8232,8297,73671
2013/11/26 23:00,8350,8392,8338,8377,73050
2013/11/27 23:00,8375,8428,8372,8425,65787
2013/11/28 23:00,8431,8447,8391,8411,73323
2013/12/01 23:00,8392,8424,8378,8408,65908
2013/12/02 23:00,8375,8449,8372,8434,93441
2013/12/03 23:00,8423,8443,8352,8378,100533
2013/12/04 23:00,8377,8409,8354,8384,77433
2013/12/05 23:00,8455,8495,8445,8456,76944
2013/12/08 23:00,8431,8458,8427,8454,55279
2013/12/09 23:00,8458,8510,8422,8432,110731
2013/12/10 23:00,8390,8406,8358,8392,85000
2013/12/11 23:00,8359,8404,8352,8396,78852
2013/12/12 23:00,8375,8385,8325,8334,95020
2013/12/15 23:00,8383,8385,8358,8361,57370
2013/12/16 23:00,8358,8360,8323,8332,40046
2013/12/17 23:00,8392,8431,8371,8392,83798
2013/12/18 23:00,8391,8428,8382,8414,63180
2013/12/19 23:00,8449,8495,8445,8475,53452
2013/12/22 23:00,8480,8487,8462,8481,34318
2013/12/23 23:00,8500,8504,8488,8500,28150
2013/12/24 23:00,8510,8514,8483,8501,30200
2013/12/25 23:00,8496,8550,8490,8543,56418
2013/12/26 23:00,8549,8637,8546,8624,70122
2013/12/29 23:00,8650,8664,8622,8633,51329
2013/12/31 23:00,8644,8649,8585,8616,70152
2014/01/01 23:00,8595,8597,8530,8542,82686
2014/01/02 23:00,8539,8561,8503,8526,81494
2014/01/05 23:00,8528,8575,8525,8550,76176
2014/01/06 23:00,8556,8599,8550,8584,69802
2014/01/07 23:00,8565,8573,8514,8528,99558
2014/01/08 23:00,8523,8548,8516,8541,63745
2014/01/09 23:00,8598,8629,8566,8571,95870
2014/01/12 23:00,8530,8559,8514,8547,73027
2014/01/13 23:00,8563,8612,8554,8610,59687
2014/01/14 23:00,8650,8662,8610,8618,65354
2014/01/15 23:00,8610,8625,8577,8604,76169
2014/01/16 23:00,8585,8634,8571,8623,69809
2014/01/19 23:00,8642,8647,8611,8621,65389
2014/01/20 23:00,8595,8636,8585,8634,61473
2014/01/21 23:00,8646,8650,8587,8597,77610
2014/01/22 23:00,8570,8629,8551,8617,76250
2014/01/23 23:00,8510,8547,8445,8449,124091
2014/02/03 23:00,8302,8328,8196,8242,123024
2014/02/04 23:00,8278,8292,8247,8276,81137
2014/02/05 23:00,8327,8373,8315,8339,84636
2014/02/06 23:00,8375,8403,8353,8354,75690
2014/02/09 23:00,8354,8415,8346,8413,69071
2014/02/10 23:00,8447,8496,8437,8483,84727
2014/02/11 23:00,8495,8495,8443,8445,60328
2014/02/12 23:00,8496,8568,8488,8506,108056
2014/02/13 23:00,8547,8557,8514,8526,68133
2014/02/16 23:00,8530,8564,8506,8562,74608
2014/02/17 23:00,8532,8559,8530,8546,39670
2014/02/18 23:00,8530,8548,8483,8485,104153
2014/02/19 23:00,8555,8598,8555,8588,70932
2014/02/20 23:00,8591,8605,8534,8549,73629
